path,size_bytes,extension,sha256,encoding,lines
DepthShadowMappingVS.cso,39656,.cso,3202723d0ade58ec41eca9851907e1fb5bd71e402ad250b79f0fd6cf2ebf8e4b,binary/unknown,
DirectX_Portfolio_Codex_Harness/DirectX_Portfolio_Codex_Harness/.codex/skills/build-reproducibility/SKILL.ja.md,351,.md,627a57e80eeb91f63a627fbbde8f3b298a39b437923f9dc501c9a5bff399bdb3,utf-8-sig,3
DirectX_Portfolio_Codex_Harness/DirectX_Portfolio_Codex_Harness/.codex/skills/build-reproducibility/SKILL.md,1186,.md,f94062ceba3476d9f57b311f44e26b63064df665962b212987eaff747bb1595a,utf-8-sig,30
DirectX_Portfolio_Codex_Harness/DirectX_Portfolio_Codex_Harness/.codex/skills/directx-safe-refactor/SKILL.ja.md,556,.md,7fb3e2d8de2e96bc57fddb486edfad193a6608d678d45cda223305f90415876e,utf-8-sig,3
DirectX_Portfolio_Codex_Harness/DirectX_Portfolio_Codex_Harness/.codex/skills/directx-safe-refactor/SKILL.md,1371,.md,bca2eb04ac3b90ae49564687a85b0650ef19091b27243d865ab6b41ff2b58ed3,utf-8-sig,36
DirectX_Portfolio_Codex_Harness/DirectX_Portfolio_Codex_Harness/.codex/skills/portfolio-review/SKILL.ja.md,329,.md,4e8307c7a940ad8be1911bceb6b38ef020aa244f585a910fff8ffe2f5b1c514b,utf-8-sig,3
DirectX_Portfolio_Codex_Harness/DirectX_Portfolio_Codex_Harness/.codex/skills/portfolio-review/SKILL.md,1029,.md,927e7b1e7824857898bb52c7a61a66251d48f4803ca8f8ac237fe0ec5c30f914,utf-8-sig,23
DirectX_Portfolio_Codex_Harness/DirectX_Portfolio_Codex_Harness/.editorconfig,216,,22fbdba43fe94c8ad36c009f6266579b21ef93bfdb5b8ab98c0136edd4d325b6,binary/unknown,
DirectX_Portfolio_Codex_Harness/DirectX_Portfolio_Codex_Harness/.gitignore,382,,b23f0fb6e735c0656eeaf5e67f81dec19b41d254f62592bd9947bb88b6425def,binary/unknown,
DirectX_Portfolio_Codex_Harness/DirectX_Portfolio_Codex_Harness/AGENTS.ja.md,3504,.md,9e35567c27f42b7830f8fd0479944bbdc9cf33bcee9ed6de155888680fc67a82,utf-8-sig,62
DirectX_Portfolio_Codex_Harness/DirectX_Portfolio_Codex_Harness/AGENTS.md,5885,.md,34bc46b50fe8752ff116c48d40a66f6c10e7c7185361e092f5f4f1d58d3269e5,utf-8-sig,123
DirectX_Portfolio_Codex_Harness/DirectX_Portfolio_Codex_Harness/ARCHITECTURE.ja.md,2336,.md,fc262e856a8a6297512f2d4d4204c8df45af22e55fe039a2181e7a75a9e92d4e,utf-8-sig,41
DirectX_Portfolio_Codex_Harness/DirectX_Portfolio_Codex_Harness/ARCHITECTURE.md,3436,.md,34a6dab14e4d5c0474ac00a3d1c5b8ec84503946b858df8e980da863e386a77a,utf-8-sig,65
DirectX_Portfolio_Codex_Harness/DirectX_Portfolio_Codex_Harness/docs/analysis/DUPLICATE_REPORT.md,646,.md,5289974693063dbed6424936dfd9c00ba993e05cbe7ef8bf60bdfff0b1a6d92d,utf-8-sig,11
DirectX_Portfolio_Codex_Harness/DirectX_Portfolio_Codex_Harness/docs/analysis/FULL_FILE_INVENTORY.csv,108621,.csv,c7c39c282bfd48f1803b7513b577634d465e93a6dfa23c898d25d702e04276ee,binary/unknown,
DirectX_Portfolio_Codex_Harness/DirectX_Portfolio_Codex_Harness/docs/analysis/OBSERVATIONS.json,1216,.json,dfa99d1eb420966f1bc1e7508c59c142b4d711b15ea23983b006af673e17e0c9,binary/unknown,
DirectX_Portfolio_Codex_Harness/DirectX_Portfolio_Codex_Harness/docs/analysis/PROJECT_ANALYSIS.ja.md,6421,.md,5780e52714122bf7dbaa71e06d17bc6a3c22819a2ef50bf2e4f56f9266bd6096,utf-8-sig,102
DirectX_Portfolio_Codex_Harness/DirectX_Portfolio_Codex_Harness/docs/analysis/PROJECT_ANALYSIS.md,9862,.md,5cee6d50e7ac2b2a38702559408c942e29ec855c9e8e037aea3261ee94baaf88,utf-8-sig,165
DirectX_Portfolio_Codex_Harness/DirectX_Portfolio_Codex_Harness/docs/analysis/SOURCE_CATALOG.md,9713,.md,a64fcefe347fae1633a10752cab62111aef931745f02fa0c67d4ea69cf355084,utf-8-sig,184
DirectX_Portfolio_Codex_Harness/DirectX_Portfolio_Codex_Harness/docs/analysis/SOURCE_METRICS.csv,9594,.csv,18bda8c0462db4a62ac3b0d7e87ec05368972b9dcb2c9c78f83fbe298253c41c,binary/unknown,
DirectX_Portfolio_Codex_Harness/DirectX_Portfolio_Codex_Harness/docs/design-docs/core-beliefs.ja.md,599,.md,e3585676872543d461ff790cf637202b6d6fae07e1b2fb6504cb7ee381582d0d,utf-8-sig,10
DirectX_Portfolio_Codex_Harness/DirectX_Portfolio_Codex_Harness/docs/design-docs/core-beliefs.md,942,.md,7cd4744a234e9194f5133708ade45af4dd9e46162d19695ab1170bc494e7f5c7,utf-8-sig,10
DirectX_Portfolio_Codex_Harness/DirectX_Portfolio_Codex_Harness/docs/exec-plans/README.md,230,.md,cda59e1fd87d031bb67fd6718c6b7c96b299a209b3481a8057c0a55910600e99,utf-8-sig,5
DirectX_Portfolio_Codex_Harness/DirectX_Portfolio_Codex_Harness/docs/exec-plans/TEMPLATE.md,231,.md,70e9a29ff40d2aaa6ebc7a573af71994448ac39f8aa2ff80af8997187515bcbc,utf-8-sig,23
DirectX_Portfolio_Codex_Harness/DirectX_Portfolio_Codex_Harness/docs/portfolio/ASSET_LICENSE_CHECKLIST.ja.md,430,.md,0b1e3e66cb87f74623ab77b5a32aab566538f500507e601f96630de8509705ce,utf-8-sig,3
DirectX_Portfolio_Codex_Harness/DirectX_Portfolio_Codex_Harness/docs/portfolio/ASSET_LICENSE_CHECKLIST.md,678,.md,36fd5d3c99784f272aaaf850682a63492e57ef9a7e577ca1533682882c58b1ff,utf-8-sig,14
DirectX_Portfolio_Codex_Harness/DirectX_Portfolio_Codex_Harness/docs/portfolio/BEFORE_AFTER_LOG.md,299,.md,662761bc73738bedfebfad762264f1279a3f1624dcab99f9ff6122a87c768f51,utf-8-sig,7
DirectX_Portfolio_Codex_Harness/DirectX_Portfolio_Codex_Harness/docs/portfolio/REVIEWER_GUIDE.ja.md,1429,.md,d336f8de4d929e302f1a2fcf6b4c496322925c454c227be18359932c16b4f1af,utf-8-sig,21
DirectX_Portfolio_Codex_Harness/DirectX_Portfolio_Codex_Harness/docs/portfolio/REVIEWER_GUIDE.md,2143,.md,680103ee69f9d56fff8650c8e246bc3996f7c70992f9923870df24d3dfa50f7d,utf-8-sig,43
DirectX_Portfolio_Codex_Harness/DirectX_Portfolio_Codex_Harness/docs/prompts/CODEX_TASK_PROMPTS.ja.md,2491,.md,eb7432273530dddc9b01d26e47ac1a98d43b3da9110b2fd8cc26175c8bd8dfcb,utf-8-sig,36
DirectX_Portfolio_Codex_Harness/DirectX_Portfolio_Codex_Harness/docs/prompts/CODEX_TASK_PROMPTS.md,3275,.md,57b613104f8e2f67679dbbc62db226acd36a244a165512aa43350865e27c0631,utf-8-sig,50
DirectX_Portfolio_Codex_Harness/DirectX_Portfolio_Codex_Harness/docs/refactor/ACCEPTANCE_CRITERIA.ja.md,943,.md,46437e1f9694d0830e943a248bf435d2aebccc587084de429d9ab5400605eb5f,utf-8-sig,17
DirectX_Portfolio_Codex_Harness/DirectX_Portfolio_Codex_Harness/docs/refactor/ACCEPTANCE_CRITERIA.md,1835,.md,d1ead6bbc91ae590e9b45a46fa3586e2704d04a4e13ed74573ba9a5722ac2fbe,utf-8-sig,58
DirectX_Portfolio_Codex_Harness/DirectX_Portfolio_Codex_Harness/docs/refactor/REFACTOR_PLAN.ja.md,2016,.md,9ad3084578d51dcb35e3a4d3e02ef95429f69d1de05f4d35aa5acdc72b81151a,utf-8-sig,37
DirectX_Portfolio_Codex_Harness/DirectX_Portfolio_Codex_Harness/docs/refactor/REFACTOR_PLAN.md,3693,.md,672cd9953ec7abad0b6b3be94b36519ae1df87bb491d775fc35aa1f5d4ccb88e,utf-8-sig,90
DirectX_Portfolio_Codex_Harness/DirectX_Portfolio_Codex_Harness/docs/refactor/RENAME_MAP.md,926,.md,0ea5f7a2484f6cb576d4f749e8f8b88afcc59cd79d713fed2849c81748ef62de,utf-8-sig,13
DirectX_Portfolio_Codex_Harness/DirectX_Portfolio_Codex_Harness/README.ja.md,2697,.md,12cbbf3215d641a2dd2a3e15dc3b4e152cec21f419b4d7ccb3fa550218db4ed8,utf-8-sig,43
DirectX_Portfolio_Codex_Harness/DirectX_Portfolio_Codex_Harness/README.md,3009,.md,80c6d9789a7183c2e43114a1b5a711e8a9c7eeca360347d4c2c271bb6afd50a3,utf-8-sig,60
DirectX_Portfolio_Codex_Harness/DirectX_Portfolio_Codex_Harness/scripts/_generation_reference.py,79026,.py,3d3dbb981a37ac94a95e837b8a8b668e1963b77989321a4b08313598f762e3d6,binary/unknown,
DirectX_Portfolio_Codex_Harness/DirectX_Portfolio_Codex_Harness/scripts/analyze_repository.py,1437,.py,9676a47cde4987f6d38d9ce943d31f9e7306c8c622f8a8a783a5566a94e04f5b,binary/unknown,
DirectX_Portfolio_Codex_Harness/DirectX_Portfolio_Codex_Harness/scripts/check_no_desktop_duplicates.py,319,.py,f6516d683b493a860b675712e6054b85d9e4c2000a2e433f1a4e3024b7bca5b7,binary/unknown,
DirectX_Portfolio_Codex_Harness/DirectX_Portfolio_Codex_Harness/scripts/check_text_encoding.py,711,.py,f23ae9e6b888104d32d79849b0f87847d6078dd5d74db063e83151cfd7104b40,binary/unknown,
DirectX_Portfolio_Codex_Harness/DirectX_Portfolio_Codex_Harness/scripts/compare_snapshot.py,901,.py,e52fa9e5c4af602a464a5950630e010ef2ca6a928e684a94d55ddcd5f403f750,binary/unknown,
DirectX_Portfolio_Codex_Harness/DirectX_Portfolio_Codex_Harness/scripts/snapshot_tree.py,761,.py,d8eebd5786c35b392b498051b65989b8ab245891a035b28b98f9a6c46685761e,binary/unknown,
DirectX_Portfolio_Codex_Harness/DirectX_Portfolio_Codex_Harness/scripts/verify_harness.py,755,.py,b7b6628acb7eafd58f038ae860c30c5ccaa02c911fddd85f7220fc6e9a2e2264,binary/unknown,
dissolvePS.cso,3084,.cso,c21e7ff6ec0603a387f2a5e2925e20a4de2ae2d99a391592f17868af521807d5,binary/unknown,
docs/claude/agents-ja/refactor-reviewer.ja.md,415,.md,441fdae1ec074ea4ff3089af026eff3c1c3852f4d793718fcb0667e76f59a940,utf-8-sig,3
docs/claude/CONVERSION_NOTES.ja.md,1203,.md,9ade921fa143addc9a9a43658af8edac0ed94e98bd4a208ac04355b04523e4e6,utf-8-sig,13
docs/claude/rules-ja/cpp-safety.ja.md,560,.md,f02f5861783119d55cb0a6dcaf28d8a5f23ac096301011fa86c2e47e63bfd3c5,utf-8-sig,9
docs/claude/rules-ja/shader-safety.ja.md,351,.md,85c412e9e98c5fc9ee98a2cb28b6a3d0db4359b596ff420325ed82ff62fd46d2,utf-8-sig,3
docs/claude/rules-ja/visual-studio-project.ja.md,354,.md,66cb64c7d0f4330f1951474299be9d41e8600abb81fc14cf428b2ae4b6c3e9e0,utf-8-sig,3
docs/claude/SETTINGS_HOOKS.ja.md,632,.md,63819db99c1a7b3688310898463453c83d47f9054979ebda99c919e440f8fd27,utf-8-sig,5
docs/claude/USAGE.ja.md,2685,.md,7e9b9ecc728ebd2e9053069497cbde02b04c8376e3c2d8f41200bcb922794b3e,utf-8-sig,61
docs/claude/USAGE.md,2529,.md,08a2ae98c60da292ae51fcb1f6f86d7549a4919d23bfa92f8494c02f2696edbd,utf-8-sig,61
docs/design-docs/core-beliefs.ja.md,638,.md,84b45e5cfd3e5c9c55be4e1cdeff7739dd0f7228cd8dce0b4b372fad38a20f46,utf-8-sig,10
docs/design-docs/core-beliefs.md,979,.md,d2bcdf2e0410b6a99629a674c6a15371abda86e9ef7eb960505e2b664ea0fd3d,utf-8-sig,10
docs/exec-plans/README.md,236,.md,31d31015963aecc60dd12131405477409c0c173441aadc9e3de73633147b6d8e,utf-8-sig,5
docs/exec-plans/TEMPLATE.md,231,.md,70e9a29ff40d2aaa6ebc7a573af71994448ac39f8aa2ff80af8997187515bcbc,utf-8-sig,23
docs/portfolio/ASSET_LICENSE_CHECKLIST.ja.md,430,.md,0b1e3e66cb87f74623ab77b5a32aab566538f500507e601f96630de8509705ce,utf-8-sig,3
docs/portfolio/ASSET_LICENSE_CHECKLIST.md,678,.md,36fd5d3c99784f272aaaf850682a63492e57ef9a7e577ca1533682882c58b1ff,utf-8-sig,14
docs/portfolio/BEFORE_AFTER_LOG.md,299,.md,662761bc73738bedfebfad762264f1279a3f1624dcab99f9ff6122a87c768f51,utf-8-sig,7
docs/portfolio/REVIEWER_GUIDE.ja.md,1471,.md,0b3281302419b5cd11daaff539cb33792f4299ef091f4a102fe2689cdbe3f636,utf-8-sig,21
docs/portfolio/REVIEWER_GUIDE.md,2197,.md,be02c8600a9b746bfc1484234bb2445e03a6fdf6fb6a4a0f5db458c3ac84c775,utf-8-sig,43
docs/prompts/CLAUDE_TASK_PROMPTS.ja.md,3506,.md,8dace3865d795bdb057cb39d9b779cd674811fbcd2d3e5fbab8b8b816f7923b9,utf-8-sig,52
docs/prompts/CLAUDE_TASK_PROMPTS.md,3386,.md,48af67d79d2a97ea04f4426a37322403b07f34c170a77404c34ffd9643a7f014,utf-8-sig,54
docs/refactor/ACCEPTANCE_CRITERIA.ja.md,943,.md,46437e1f9694d0830e943a248bf435d2aebccc587084de429d9ab5400605eb5f,utf-8-sig,17
docs/refactor/ACCEPTANCE_CRITERIA.md,1835,.md,d1ead6bbc91ae590e9b45a46fa3586e2704d04a4e13ed74573ba9a5722ac2fbe,utf-8-sig,58
docs/refactor/REFACTOR_PLAN.ja.md,2016,.md,9ad3084578d51dcb35e3a4d3e02ef95429f69d1de05f4d35aa5acdc72b81151a,utf-8-sig,37
docs/refactor/REFACTOR_PLAN.md,3693,.md,672cd9953ec7abad0b6b3be94b36519ae1df87bb491d775fc35aa1f5d4ccb88e,utf-8-sig,90
docs/refactor/RENAME_MAP.md,926,.md,0ea5f7a2484f6cb576d4f749e8f8b88afcc59cd79d713fed2849c81748ef62de,utf-8-sig,13
dome.cpp,1344,.cpp,8a3022ce89b36e5fcd5d9d666f1e28026f1de315d6a2b4f159662db85d8c990e,cp932,54
dome.h,306,.h,cbebb313b4a495ecfea17238cfa84bb7109fe2dda342e88560bb5a12b4a8543a,utf-8-sig,17
drawModel.cpp,361,.cpp,440de2071aee364b5ce29eb8604ab3674f1f9adbc87444b7d7b1ac0b579efb0e,utf-8-sig,27
drawModel.h,332,.h,34ae7d0558dc017e01224dcb343a6a45959dba8150e09088c19750070d6d2fc7,cp932,19
enemy.cpp,18923,.cpp,89fed222eb757b7c6d5bff5495a9430d31878a639bc401bacff9006049d2e481,cp932,866
enemy.h,3425,.h,52a8327a7c0ec4085c0489c1238740a59e000c4c60b3d1298c774773827caf79,cp932,144
enemyJumpAttack.cpp,1783,.cpp,0978ca0f3b487b8ac2aefbdb9d446cd46044cf4a80d01321f79811eedf28bded,cp932,70
enemyJumpAttack.h,396,.h,c931c39e6c75f1cf6f1c10424b9bedaa487e495c2b9be5b869b0993daec314f9,utf-8-sig,21
enemyRemoteAttack.cpp,2501,.cpp,c72c8d5e67a89485082afcdf19e4af762cf95869cadeb821367ca58d6dd691dc,cp932,117
enemyRemoteAttack.h,597,.h,1639ca9795c4e7ba5ba3c2b62cd3fe6cb1abbd324e8a73fe2dbf852d67eb24c8,utf-8-sig,30
enemyWeapon.cpp,3786,.cpp,9aae2a75d85b9822c26bc9d423520e768f33de5d2a51c42e35ad4bc81c9b2481,cp932,165
enemyWeapon.h,812,.h,9a01006f42ab9bb97db146cbde93e94b1016a372f744c30cfd1d809e8bc7c0bd,utf-8-sig,42
explosion.cpp,5573,.cpp,5fb116ad64f6fcf5de580020cc609130a665c1de7dfde7d673cc8307e2ba2e86,cp932,196
explosion.h,592,.h,4d0e81137b1f09368cb6eb31fe43bda09302bdf85bd9cf413d9b5e8bce94cd76,utf-8-sig,32
fade.cpp,1371,.cpp,9aa40c939673c7e2aaf96df48ad4de7360601ed1012d85cb3382ecb98c274367,cp932,68
fade.h,508,.h,a748f8819338f3d90b5c88468d3622618923297b483744a9f004195219a1f329,utf-8-sig,25
field.cpp,1354,.cpp,0273fe6e1f004bfaca3f68fbfc2424cfbe2516ae49f516f5147743e42ab09f36,cp932,52
field.h,307,.h,5bfe7958ecebef5b86363b5cc9b6f13186e762331534a2a140e70353b187abc3,utf-8-sig,17
game.cpp,4051,.cpp,2e41de9e47444fa91b9fc6a0e6c93780a122609e03aa34ae254643735f80edb2,cp932,195
game.h,534,.h,11bd820ad24867d7e04c65cc0208649a784703c8b31c32982bedc5d8ce3e417b,utf-8-sig,27
gameObject.h,5928,.h,7e117235a81e6ea1863e5fc703c479b857ed4a745d3ad302dc67d8095855fef2,cp932,283
generalStoreBoardObj.cpp,1495,.cpp,aef60d26bdfe5e7647c356f18864709259b93d084bd54ddc7110387be4117f86,cp932,59
generalStoreBoardObj.h,387,.h,425ca354ba75b73b0033973fa4fe0e85276d5360a8f96e2abe2c8fdfd8579fb7,utf-8-sig,20
generalStoreDesk.cpp,1959,.cpp,8041ea51a9b68632397ef563c1ab1ece5df474a1903923cc9fd3815c35bd0466,cp932,84
generalStoreDesk.h,594,.h,1d02e1ea579b1ee92b451daae1024baed5d231f047e201d2f998f18d8b85a157,utf-8-sig,34
generalStoreObj.cpp,1730,.cpp,75bf6965186616851bbc200a6f93ed05549c58dd7d04be3adeeb32f0c2cfa69c,cp932,71
generalStoreObj.h,382,.h,d27c46a474ff52d7635e60d3c97feb6448049bea7c23d90edab24853d6e36b87,utf-8-sig,20
generalStoreUi.cpp,8680,.cpp,220c3b40fbcb03e84fbaf42edc89c409c7c555e4bc497b4095893ba5607f4459,cp932,296
generalStoreUi.h,1833,.h,a04634535ad7a9c51d243ce7720a4918673301d5a2af894105137692dfb78c4e,utf-8-sig,78
GM31 23.04.18.vcxproj,25854,.vcxproj,288435b1241ace24a370467499809b6e04752c617757b31af1be970781d984b1,utf-8-sig,459
GM31 23.04.18.vcxproj.filters,26038,.filters,f411079c3766369530f5343aaba2b0cd0f22e5dd4fa273352c315ae0f160067b,utf-8-sig,662
healEffect.cpp,5740,.cpp,a00fa7a4593692ed0385e077a46c028ac30f5f4a77fc355ffef3f27cd351bb70,cp932,205
healEffect.h,615,.h,fe8d4f96e7d3b402b6b0ee484a41446f39d33c5827ee0888e95a8f10621d342b,utf-8-sig,33
houseObj.cpp,1682,.cpp,20251728c3175113a3f92d38771830b7f1f119011327b72d77b0fa7c2fcf8276,cp932,68
houseObj.h,375,.h,9812e20ef6f8113f2540db723346420dd3531b17fa365139ebfa7f7c4ef7e73a,utf-8-sig,20
idoObj.cpp,1693,.cpp,57bbe4e24cf0be4958fe6f140bdeb1f3fc49ae4137d8ad33c41142a394e2a7cc,cp932,71
idoObj.h,375,.h,aa66a774190be3dca5217e265f093cfc4a38b932b6db553042b9287852a434ab,utf-8-sig,21
imgui/imconfig.h,10342,.h,e8782fe9be363ac23736beb8e4ba18d356dbf7cc2e64684326c6f8862b7a412b,utf-8-sig,129
imgui/imgui.cpp,775779,.cpp,d24ecf2013abc8ac3705bb7886ed0108ce94469b57edae947e5788856ecc6d5e,utf-8-sig,15238
imgui/imgui.h,322116,.h,c0ff0720d6e0d8924c20fb1db7d992cba1646053f6444fe06848a39c1e75f1d9,utf-8-sig,3254
imgui/imgui.ini,305,.ini,a7bc5dc192c40896bdf8d484f526cc2249a65c657e97f072420e10ef6cab6577,utf-8-sig,24
imgui/imgui_demo.cpp,433080,.cpp,974d843ea8bd0f5cc0536e0c62402716301cbd85358a8ab0c36215c2ff198218,utf-8-sig,8421
imgui/imgui_draw.cpp,220642,.cpp,77201d33e3c1f9c347a4d004d8db840b79365242c9772fcb8f29044ebcdebe5a,utf-8-sig,4301
imgui/imgui_impl_dx11.cpp,29343,.cpp,b9dafac245ce0cac39737fc27a8b7c5f0fa5188001b511e536b330adee2d420e,utf-8-sig,605
imgui/imgui_impl_dx11.h,1538,.h,f9d3d41f7db6d9e8f380fdd05b62c6ddaec6c5813ffa879e541816f49a50c1b8,utf-8-sig,32
imgui/imgui_impl_win32.cpp,46165,.cpp,677ed71e7d7d44cf0693ecd6a480366121885e7c1ee19ae3bdd7d6a5ea230a2f,utf-8-sig,903
imgui/imgui_impl_win32.h,3433,.h,02e1762148172d480cfdef1dab08ee7255ffade2a445379fdd005a301bf28214,utf-8-sig,52
imgui/imgui_internal.h,254005,.h,5e78ed629448deee3ce1e7b3686deb05383bec331adcfb8fbe5733caad90489b,utf-8-sig,3477
imgui/imgui_tables.cpp,234578,.cpp,f305197074c19ad3f79820b3380d103814944fba4adbeddf27cc1701f6e06554,utf-8-sig,4329
imgui/imgui_widgets.cpp,441373,.cpp,d90f5a979a3afa315cc34dd94cfd3444966f2e0a4d40bf7aef25382fbf676196,utf-8-sig,8925
imgui/imstb_rectpack.h,20344,.h,2efa3d5f7d003c19743b15155dad9f46d9f9fc783a18893d703b431d3c990972,utf-8-sig,627
imgui/imstb_textedit.h,54923,.h,d705bdfc6c1e96f66eff59b73cef9932bac0e4314426b00f886e42c820633518,utf-8-sig,1440
imgui/imstb_truetype.h,199484,.h,5b7693f174b0458c7bec5522c8d6be4fe606d3f5da5082351959c14e59269b53,utf-8-sig,5085
imgui.ini,3220,.ini,6a737804bdf1e556fcdf1f237be557e9b11f09ab81b91c87f8c06c61788d3784,utf-8-sig,263
input.cpp,569,.cpp,1fb767805e7e8c1586adbb2ff702255d607870dfa8565bd517461cfc963594ae,utf-8-sig,41
input.h,286,.h,2ee1809dbb3cc884f27b087d0460100de0646f1a96fb0e55d0679c62a594b48c,utf-8-sig,18
instructor.cpp,1834,.cpp,346a045d5366dcabbb812c0843af01e5294a26b2075b6d085a199e85563893cd,cp932,80
instructor.h,588,.h,9089fd4f25510615d5ddf35e5634a2d190b4c57a6faef5a5da031972c5425938,utf-8-sig,34
itemDataBase.h,514,.h,519ed2244a5417c13a49e18eb89d18b2da950735932f296cea27887e31b0f2a7,cp932,32
itemDataLoad.cpp,365,.cpp,927c8dc74efe50338d311ac46cc496b3c3f12106b5f86f977eb666e8270ae787,utf-8-sig,24
itemDataLoad.h,791,.h,429d1144933f585e5e083d15356c33a0b6e6c81da57d3fe5400334f47dcebee7,cp932,33
loading.cpp,1049,.cpp,5838b9a5de8918d80ad27f346e374581c0e5e995374041a0731c09fdb9ad7eb7,utf-8-sig,58
loading.h,164,.h,a77ad3f2fec3146c3080c47dde2b3c75340f6f9800f2e796bd0f000bfe723cda,utf-8-sig,12
loadingLogo.cpp,2038,.cpp,c88e20fc388993adf9bc350812b08f713c3ffdd9bc879c6818ef00c0585380bf,cp932,79
loadingLogo.h,445,.h,5983f21e3f87231459fcf307e076fa49a5272d91e7850609d1aa36f63bca4fb4,utf-8-sig,25
main.cpp,3319,.cpp,037cbc1607a14f7760a2b86b391bb306fd5e69ec0d684a1a05409e9afdb06817,cp932,182
main.h,822,.h,4cbfe73a39106a1710a2f5e5a4a13f30b2c3112365381809e3e3dfae8adc600b,utf-8-sig,53
manager.cpp,3446,.cpp,2f3835a56e1aadb2a19174c74355645f6e524f429c020f1de877106f78449a02,cp932,124
manager.h,384,.h,b2592f2f8ed0a2fa147516673a8d22a20d68f0f03e9d425e338f39e239521d67,utf-8-sig,29
medicalItem.h,542,.h,db7b67a720f7264711ef9a6113025b3ca9fcdba24c42e9182060c6a7ed119d4e,utf-8-sig,34
meshField.cpp,8593,.cpp,18e5143b8e47ecbbd2b406698f03a494edb5282d5c317fefc2d98c6de0a4d0f5,cp932,263
meshField.h,532,.h,2ad6187a1f397eca488feb4438ecedb009a19182df4be581bf19cb0640362dba,utf-8-sig,27
model.cpp,11554,.cpp,cbd4c87bdc7a4ccafea324fe6552b82560ac9e9563c88fa6c24610f87727d666,cp932,551
model.h,1014,.h,b874cc445c090927d631d4c9ef3606644f376d8bf859eae9ec682ca2b9ff6d7d,cp932,64
money.cpp,243,.cpp,32451c08a7803c8d749afc0b394e22f8ff80af20015871eeacf7cda0c4332848,utf-8-sig,18
money.h,681,.h,3634796e7ada98aa965f642bc8621843777b3ecaf527cde9f70d5e541f0420b4,cp932,34
otomo.cpp,5467,.cpp,36339255464686d656613565777e98be66a72f8f359a81a8eb445a10cbb0a421,cp932,253
otomo.h,1118,.h,24bdb9f448cc4a0b9c6563b7426903d2590de61c216f4317cfe9c1615e5ca79e,utf-8-sig,68
pch.cpp,19,.cpp,13f9445afc9fd7ac24f8415c71da396517ab4e2382a2f66675ad75617156f13c,utf-8-sig,1
pixelLightingRimPS-DESKTOP-2FSCGV3.cso,23940,.cso,d3d4c81fde2c23944b1a22636f566dad705e407e38873dacf7d193930026fcb4,binary/unknown,
pixelLightingRimPS.cso,26016,.cso,7000620f3d06c240fb7c65ef71a996497c74606f72ce8172f9308f1539193de4,binary/unknown,
pixelLightingRimVS-DESKTOP-2FSCGV3.cso,29272,.cso,63341e6fba556745b030a255502744a54d78a83c3da775df494f2b208b47faea,binary/unknown,
pixelLightingRimVS.cso,31348,.cso,f5e1babb572b887af9c179c504fafb47442631d220373505cf3b338478a66956,binary/unknown,
pixelLightingVS.cso,4232,.cso,2663f83a66d94f59890d9840a85b39495ed7bfff680526dcb58a090ebafb5f15,binary/unknown,
player.cpp,32937,.cpp,a20cf83b3373e2d9c8b9937bafcf6dd002785889503dc2459afa04949ef2ff23,cp932,1513
player.h,5096,.h,0900cd5cd76b4601791ffd816bf4c0cc17d2b74b959d0490dfb957f63ba13f8f,utf-8-sig,207
questBordObj.cpp,1710,.cpp,507a48eb76f6609393f7e70305c7b3b39946e9eb184d3ab28967128b91ab9bcc,cp932,70
questBordObj.h,381,.h,7cdc644f9fd44612255a3c6b368ddc6d81046166744fce63588b309cf5d044c0,utf-8-sig,21
questDeskUi-DESKTOP-2FSCGV3.cpp,9253,.cpp,3199040aaed8be31119f15e9fdf620a282ba9f6d10c96b1f7774fc0689174336,cp932,357
questDeskUi-DESKTOP-2FSCGV3.h,1725,.h,0198664ba37cb2c85fd4cf8e34a9d2d39a28d0da7f3a0d44abab452f63240399,utf-8-sig,83
questDeskUi.cpp,11111,.cpp,0d0789ddc5d4bd78317bd748ee102c834b6b93bb6bd89aa637b97a45f9716e3b,cp932,412
questDeskUi.h,2249,.h,68e94528c51df2c73dad40993e1721a013f5572290b442a31be2b79b3040c7d2,utf-8-sig,90
questGateObj.cpp,1345,.cpp,1e312f0d33319aafa395c28de9d370b4a570541b3fc294d77ade94a09c83765a,cp932,54
questGateObj.h,314,.h,6c5d7813192b81debca860c08ee8aaee3b8494738ea0209fbb7331c7e6676ebd,utf-8-sig,17
recepitionPointer.cpp,3234,.cpp,747e364ea61daf46bbcbc343b81bc8c145016550207f620e1089719584ada2b2,cp932,98
recepitionPointer.h,319,.h,c33da5727b53b3936bdb15841a92030eaaff257b58f8df0ada8841abc0b044ad,utf-8-sig,17
receptionDesk.cpp,2334,.cpp,15a75958516bb1c98e8d914f956b5acf8d0e0e91900662bcd7fd679601adc2a8,cp932,108
receptionDesk.h,981,.h,0ca1e9aef15e2fc8560c5ab376afc237ba01df941d5c5d70a34c9b4fc289f38a,utf-8-sig,55
renderer.cpp,16973,.cpp,8e3bec85b56a3916f3b9162ba896010e72056512ad8b665f767422edd4f1f9d1,cp932,578
renderer.h,3830,.h,b4e629ae5659c81b131bc969516abcd48d5b3fa5dc928a44e9ef8267113cb7ac,cp932,168
